[685624.629833] cpu=0	jifd=27	cycled=135137	insd=254773	cml2=694	bmd=7152
[685624.737845] cpu=0	jifd=27	cycled=135910	insd=334215	cml2=792	bmd=11052
[685624.845819] cpu=0	jifd=27	cycled=141509	insd=335154	cml2=788	bmd=11006
[685624.953826] cpu=0	jifd=27	cycled=149964	insd=424301	cml2=861	bmd=14875
[685625.061824] cpu=0	jifd=27	cycled=139833	insd=327775	cml2=741	bmd=10796
[685625.169845] cpu=0	jifd=27	cycled=133260	insd=262666	cml2=755	bmd=8112
[685625.277837] cpu=0	jifd=27	cycled=138422	insd=327205	cml2=712	bmd=10749
[685625.385836] cpu=0	jifd=27	cycled=133989	insd=287789	cml2=624	bmd=9121
[685625.493841] cpu=0	jifd=27	cycled=283926	insd=329414	cml2=830	bmd=9616
[685625.601835] cpu=0	jifd=27	cycled=147187	insd=393394	cml2=947	bmd=12952
[685625.709834] cpu=0	jifd=27	cycled=140608	insd=320544	cml2=734	bmd=9653
[685625.817835] cpu=0	jifd=27	cycled=135304	insd=310792	cml2=800	bmd=9792
[685625.925834] cpu=0	jifd=27	cycled=140023	insd=346014	cml2=806	bmd=11759
[685626.037814] cpu=0	jifd=28	cycled=141273	insd=341810	cml2=779	bmd=11307
[685626.145835] cpu=0	jifd=27	cycled=137415	insd=313269	cml2=764	bmd=10573
[685626.253834] cpu=0	jifd=27	cycled=144710	insd=368255	cml2=768	bmd=12071
[685626.361819] cpu=0	jifd=27	cycled=140174	insd=334091	cml2=727	bmd=10755
[685626.469832] cpu=0	jifd=27	cycled=131757	insd=250802	cml2=593	bmd=7146
[685626.577857] cpu=0	jifd=27	cycled=309795	insd=377697	cml2=842	bmd=11892
[685626.685819] cpu=0	jifd=27	cycled=161540	insd=512971	cml2=1744	bmd=16192
[685626.793832] cpu=0	jifd=27	cycled=140326	insd=310266	cml2=830	bmd=9744
[685626.901827] cpu=0	jifd=27	cycled=132087	insd=271208	cml2=838	bmd=8106
[685627.009834] cpu=0	jifd=27	cycled=136424	insd=311913	cml2=804	bmd=9651
[685627.117818] cpu=0	jifd=27	cycled=141485	insd=359631	cml2=707	bmd=12097
[685627.225824] cpu=0	jifd=27	cycled=141399	insd=335023	cml2=744	bmd=10929
[685627.333830] cpu=0	jifd=27	cycled=139064	insd=320021	cml2=687	bmd=10305
[685627.441832] cpu=0	jifd=27	cycled=145905	insd=390716	cml2=938	bmd=13771
[685627.549828] cpu=0	jifd=27	cycled=134977	insd=279754	cml2=730	bmd=8505
[685627.657843] cpu=0	jifd=27	cycled=310298	insd=384105	cml2=953	bmd=12517
[685627.765828] cpu=0	jifd=27	cycled=130850	insd=263820	cml2=614	bmd=7849
[685627.873817] cpu=0	jifd=27	cycled=142489	insd=386173	cml2=690	bmd=12982
[685627.981827] cpu=0	jifd=27	cycled=135820	insd=279995	cml2=680	bmd=8066
[685628.089826] cpu=0	jifd=27	cycled=134512	insd=288112	cml2=648	bmd=9107
[685628.197820] cpu=0	jifd=27	cycled=134856	insd=307318	cml2=735	bmd=10287
[685628.305825] cpu=0	jifd=27	cycled=149952	insd=420502	cml2=810	bmd=13524
[685628.417826] cpu=0	jifd=28	cycled=318418	insd=2347181	cml2=21922	bmd=66577
[685628.525829] cpu=0	jifd=27	cycled=148297	insd=345488	cml2=1608	bmd=11818
[685628.633824] cpu=0	jifd=27	cycled=155513	insd=468432	cml2=1366	bmd=16298
[685628.741837] cpu=0	jifd=27	cycled=308735	insd=382846	cml2=1203	bmd=12736
[685628.849827] cpu=0	jifd=27	cycled=142241	insd=314895	cml2=832	bmd=9739
[685628.957832] cpu=0	jifd=27	cycled=130814	insd=249908	cml2=770	bmd=7026
[685629.065836] cpu=0	jifd=27	cycled=138991	insd=353967	cml2=762	bmd=11567
[685629.173809] cpu=0	jifd=27	cycled=140162	insd=327162	cml2=867	bmd=10413
[685629.281819] cpu=0	jifd=27	cycled=140669	insd=341183	cml2=2218	bmd=11473
[685629.389827] cpu=0	jifd=27	cycled=140074	insd=304517	cml2=913	bmd=9774
[685629.497826] cpu=0	jifd=27	cycled=129895	insd=261463	cml2=564	bmd=7795
[685629.605816] cpu=0	jifd=27	cycled=132087	insd=271241	cml2=746	bmd=8165
[685629.713814] cpu=0	jifd=27	cycled=134732	insd=300362	cml2=762	bmd=9423
[685629.821817] cpu=0	jifd=27	cycled=304072	insd=373918	cml2=981	bmd=11750
[685629.929825] cpu=0	jifd=27	cycled=145979	insd=356557	cml2=798	bmd=11190
[685630.037826] cpu=0	jifd=27	cycled=137281	insd=321329	cml2=753	bmd=10044
[685630.145823] cpu=0	jifd=27	cycled=135952	insd=272724	cml2=604	bmd=7874
[685630.253812] cpu=0	jifd=27	cycled=137618	insd=322003	cml2=733	bmd=10500
[685630.361819] cpu=0	jifd=27	cycled=132430	insd=272154	cml2=613	bmd=8800
[685630.469835] cpu=0	jifd=27	cycled=144513	insd=386522	cml2=804	bmd=12997
[685630.577821] cpu=0	jifd=27	cycled=128381	insd=228255	cml2=562	bmd=6694
[685630.685856] cpu=0	jifd=27	cycled=142789	insd=366378	cml2=1065	bmd=12032
[685630.793821] cpu=0	jifd=27	cycled=133637	insd=244031	cml2=632	bmd=6850
[685630.901810] cpu=0	jifd=27	cycled=318507	insd=536743	cml2=1340	bmd=17178
[685631.009820] cpu=0	jifd=27	cycled=142535	insd=346706	cml2=791	bmd=11261
[685631.117818] cpu=0	jifd=27	cycled=137297	insd=309657	cml2=639	bmd=9399
[685631.225810] cpu=0	jifd=27	cycled=138113	insd=333706	cml2=692	bmd=11139
[685631.333825] cpu=0	jifd=27	cycled=137421	insd=294274	cml2=732	bmd=9098
[685631.441811] cpu=0	jifd=27	cycled=133399	insd=282706	cml2=640	bmd=8649
[685631.549821] cpu=0	jifd=27	cycled=130259	insd=255587	cml2=654	bmd=7439
[685631.657837] cpu=0	jifd=27	cycled=142448	insd=352928	cml2=700	bmd=11402
[685631.765821] cpu=0	jifd=27	cycled=134819	insd=277159	cml2=669	bmd=8508
[685631.873830] cpu=0	jifd=27	cycled=130384	insd=249251	cml2=622	bmd=7194
[685631.981830] cpu=0	jifd=27	cycled=315582	insd=503592	cml2=1023	bmd=17343
[685632.089817] cpu=0	jifd=27	cycled=135623	insd=273001	cml2=743	bmd=7875
[685632.197821] cpu=0	jifd=27	cycled=145295	insd=396943	cml2=1616	bmd=13540
[685632.305817] cpu=0	jifd=27	cycled=139319	insd=313620	cml2=739	bmd=9696
[685632.413835] cpu=0	jifd=27	cycled=206790	insd=462674	cml2=1115	bmd=16138
[685632.521818] cpu=0	jifd=27	cycled=141873	insd=339640	cml2=798	bmd=11097
[685632.629811] cpu=0	jifd=27	cycled=132782	insd=244916	cml2=687	bmd=6694
[685632.737819] cpu=0	jifd=27	cycled=136204	insd=315106	cml2=795	bmd=10499
[685632.845817] cpu=0	jifd=27	cycled=132909	insd=274126	cml2=623	bmd=8730
[685632.953801] cpu=0	jifd=27	cycled=149329	insd=421940	cml2=947	bmd=13615
[685633.061823] cpu=0	jifd=27	cycled=309170	insd=353642	cml2=1004	bmd=11146
[685633.169816] cpu=0	jifd=27	cycled=141877	insd=318312	cml2=740	bmd=9803
[685633.277818] cpu=0	jifd=27	cycled=133773	insd=281903	cml2=567	bmd=8327
[685633.385797] cpu=0	jifd=27	cycled=135844	insd=298325	cml2=665	bmd=9383
[685633.493808] cpu=0	jifd=27	cycled=136787	insd=317269	cml2=1417	bmd=9842
[685633.601803] cpu=0	jifd=27	cycled=138087	insd=324584	cml2=908	bmd=10781
[685633.709817] cpu=0	jifd=27	cycled=205816	insd=438434	cml2=1130	bmd=15096
[685633.817806] cpu=0	jifd=27	cycled=137959	insd=318040	cml2=858	bmd=9902
[685633.925814] cpu=0	jifd=27	cycled=145286	insd=377362	cml2=915	bmd=12186
[685634.033809] cpu=0	jifd=27	cycled=157230	insd=458675	cml2=2440	bmd=15438
[685634.141805] cpu=0	jifd=27	cycled=327643	insd=513667	cml2=1352	bmd=17295
[685634.249813] cpu=0	jifd=27	cycled=149957	insd=380841	cml2=841	bmd=10909
[685634.357817] cpu=0	jifd=27	cycled=128014	insd=220567	cml2=423	bmd=6089
[685634.465813] cpu=0	jifd=27	cycled=128418	insd=240811	cml2=693	bmd=6688
[685634.573811] cpu=0	jifd=27	cycled=146988	insd=406678	cml2=750	bmd=13464
[685634.681801] cpu=0	jifd=27	cycled=160172	insd=493375	cml2=1517	bmd=15533
[685634.789816] cpu=0	jifd=27	cycled=847930	insd=7059558	cml2=34804	bmd=228921
[685634.897816] cpu=0	jifd=27	cycled=136239	insd=232560	cml2=559	bmd=6313
[685635.005815] cpu=0	jifd=27	cycled=133382	insd=279859	cml2=726	bmd=8394
[685635.113815] cpu=0	jifd=27	cycled=134021	insd=290285	cml2=663	bmd=9230
[685635.221823] cpu=0	jifd=27	cycled=314170	insd=468354	cml2=985	bmd=16375
[685635.329817] cpu=0	jifd=27	cycled=128397	insd=220640	cml2=584	bmd=5809
[685635.437813] cpu=0	jifd=27	cycled=139402	insd=362164	cml2=937	bmd=11002
[685635.545801] cpu=0	jifd=27	cycled=147498	insd=435125	cml2=923	bmd=14980
[685635.653829] cpu=0	jifd=27	cycled=136154	insd=302035	cml2=789	bmd=9505
[685635.761808] cpu=0	jifd=27	cycled=128408	insd=238096	cml2=622	bmd=6925
[685635.869812] cpu=0	jifd=27	cycled=131293	insd=272574	cml2=712	bmd=8614
[685635.977814] cpu=0	jifd=27	cycled=137287	insd=327965	cml2=796	bmd=10925
[685636.085867] cpu=0	jifd=27	cycled=142728	insd=363957	cml2=838	bmd=12127
[685636.193810] cpu=0	jifd=27	cycled=136627	insd=299838	cml2=857	bmd=9589
[685636.301808] cpu=0	jifd=27	cycled=313932	insd=397148	cml2=931	bmd=13066
[685636.409812] cpu=0	jifd=27	cycled=139331	insd=306217	cml2=800	bmd=9007
[685636.517811] cpu=0	jifd=27	cycled=144654	insd=404712	cml2=1153	bmd=13271
[685636.625803] cpu=0	jifd=27	cycled=152709	insd=460141	cml2=1029	bmd=15734
[685636.733811] cpu=0	jifd=27	cycled=137731	insd=301836	cml2=720	bmd=9765
[685636.841804] cpu=0	jifd=27	cycled=137688	insd=327049	cml2=707	bmd=10744
[685636.949804] cpu=0	jifd=27	cycled=140270	insd=349799	cml2=767	bmd=11419
[685637.057843] cpu=0	jifd=27	cycled=141495	insd=335118	cml2=673	bmd=10743
[685637.165811] cpu=0	jifd=27	cycled=130990	insd=248789	cml2=595	bmd=7354
[685637.273810] cpu=0	jifd=27	cycled=137055	insd=312309	cml2=745	bmd=9282
[685637.385795] cpu=0	jifd=28	cycled=312003	insd=420576	cml2=1068	bmd=13870
[685637.493808] cpu=0	jifd=27	cycled=135512	insd=273799	cml2=728	bmd=7913
[685637.601839] cpu=0	jifd=27	cycled=203383	insd=411867	cml2=848	bmd=13078
[685637.709792] cpu=0	jifd=27	cycled=144354	insd=361886	cml2=797	bmd=11593
[685637.817803] cpu=0	jifd=27	cycled=129232	insd=233078	cml2=630	bmd=6544
[685637.925796] cpu=0	jifd=27	cycled=153641	insd=315995	cml2=703	bmd=10358
[685638.033815] cpu=0	jifd=27	cycled=169049	insd=699001	cml2=5017	bmd=21618
[685638.141805] cpu=0	jifd=27	cycled=133699	insd=258207	cml2=824	bmd=7452
[685638.249805] cpu=0	jifd=27	cycled=135109	insd=282781	cml2=796	bmd=8446
[685638.357798] cpu=0	jifd=27	cycled=133944	insd=269716	cml2=610	bmd=7940
[685638.465811] cpu=0	jifd=27	cycled=294093	insd=292348	cml2=983	bmd=8317
[685638.573800] cpu=0	jifd=27	cycled=128713	insd=241448	cml2=822	bmd=6680
[685638.681826] cpu=0	jifd=27	cycled=139474	insd=331919	cml2=970	bmd=10104
[685638.789802] cpu=0	jifd=27	cycled=136984	insd=298382	cml2=774	bmd=8551
[685638.897806] cpu=0	jifd=27	cycled=132829	insd=298631	cml2=782	bmd=9235
[685639.005805] cpu=0	jifd=27	cycled=142110	insd=383676	cml2=964	bmd=12672
[685639.113799] cpu=0	jifd=27	cycled=142387	insd=338691	cml2=898	bmd=10735
[685639.221804] cpu=0	jifd=27	cycled=131009	insd=249826	cml2=558	bmd=7600
[685639.329807] cpu=0	jifd=27	cycled=137740	insd=308006	cml2=733	bmd=9678
[685639.437807] cpu=0	jifd=27	cycled=140667	insd=321035	cml2=1900	bmd=10394
[685639.545807] cpu=0	jifd=27	cycled=320090	insd=466967	cml2=1199	bmd=16228
[685639.653826] cpu=0	jifd=27	cycled=145906	insd=350925	cml2=1031	bmd=11113
[685639.761800] cpu=0	jifd=27	cycled=134161	insd=248871	cml2=623	bmd=6910
[685639.869804] cpu=0	jifd=27	cycled=124301	insd=196941	cml2=502	bmd=5327
[685639.977792] cpu=0	jifd=27	cycled=128794	insd=233366	cml2=580	bmd=6518
[685640.085800] cpu=0	jifd=27	cycled=141356	insd=366846	cml2=859	bmd=12005
[685640.193802] cpu=0	jifd=27	cycled=144222	insd=391487	cml2=1121	bmd=11783
[685640.301803] cpu=0	jifd=27	cycled=140038	insd=294786	cml2=760	bmd=9090
[685640.409802] cpu=0	jifd=27	cycled=140361	insd=335617	cml2=809	bmd=10896
[685640.517798] cpu=0	jifd=27	cycled=131043	insd=246044	cml2=760	bmd=7026
[685640.625811] cpu=0	jifd=27	cycled=313503	insd=468341	cml2=3407	bmd=15056
[685640.733827] cpu=0	jifd=27	cycled=129595	insd=217348	cml2=712	bmd=5881
[685640.841804] cpu=0	jifd=27	cycled=125982	insd=208156	cml2=537	bmd=5474
[685640.949797] cpu=0	jifd=27	cycled=147346	insd=411528	cml2=1156	bmd=13250
[685641.057798] cpu=0	jifd=27	cycled=134147	insd=245097	cml2=580	bmd=6601
[685641.165809] cpu=0	jifd=27	cycled=196676	insd=1748166	cml2=4424	bmd=29829
[685641.273801] cpu=0	jifd=27	cycled=134089	insd=226067	cml2=807	bmd=6011
[685641.381790] cpu=0	jifd=27	cycled=129476	insd=243066	cml2=1085	bmd=6925
[685641.489801] cpu=0	jifd=27	cycled=133978	insd=281430	cml2=775	bmd=8535
[685641.597786] cpu=0	jifd=27	cycled=134929	insd=311457	cml2=809	bmd=9817
[685641.705839] cpu=0	jifd=27	cycled=362090	insd=1621294	cml2=8873	bmd=59598
[685641.813804] cpu=0	jifd=27	cycled=142130	insd=325982	cml2=1113	bmd=10221
[685641.921792] cpu=0	jifd=27	cycled=180730	insd=1291448	cml2=7193	bmd=24025
[685642.029798] cpu=0	jifd=27	cycled=155316	insd=444389	cml2=1284	bmd=15034
[685642.137800] cpu=0	jifd=27	cycled=144771	insd=365514	cml2=858	bmd=11718
[685642.245798] cpu=0	jifd=27	cycled=148046	insd=393150	cml2=1295	bmd=12991
[685642.353783] cpu=0	jifd=27	cycled=148907	insd=406403	cml2=861	bmd=13470
[685642.461788] cpu=0	jifd=27	cycled=151687	insd=432150	cml2=890	bmd=14456
[685642.569810] cpu=0	jifd=27	cycled=191414	insd=1401970	cml2=6826	bmd=28443
[685642.677805] cpu=0	jifd=27	cycled=168050	insd=552244	cml2=1814	bmd=19173
[685642.785811] cpu=0	jifd=27	cycled=350081	insd=1353822	cml2=7105	bmd=26744
[685642.893795] cpu=0	jifd=27	cycled=140261	insd=304630	cml2=1014	bmd=9514
[685643.001802] cpu=0	jifd=27	cycled=137858	insd=308998	cml2=1065	bmd=9545
[685643.109785] cpu=0	jifd=27	cycled=155751	insd=489980	cml2=1088	bmd=16367
[685643.217792] cpu=0	jifd=27	cycled=152040	insd=438751	cml2=1060	bmd=14408
[685643.325803] cpu=0	jifd=27	cycled=152080	insd=448152	cml2=1002	bmd=15177
[685643.433796] cpu=0	jifd=27	cycled=154941	insd=464014	cml2=906	bmd=15658
[685643.541781] cpu=0	jifd=27	cycled=150835	insd=457036	cml2=848	bmd=15635
[685643.649827] cpu=0	jifd=27	cycled=147485	insd=415555	cml2=986	bmd=14215
[685643.757801] cpu=0	jifd=27	cycled=142638	insd=370394	cml2=934	bmd=12303
[685643.869798] cpu=0	jifd=28	cycled=389787	insd=2759925	cml2=11205	bmd=36714
[685643.977806] cpu=0	jifd=27	cycled=212141	insd=2223191	cml2=6679	bmd=65261
[685644.085797] cpu=0	jifd=27	cycled=158202	insd=434438	cml2=1787	bmd=14325
[685644.193795] cpu=0	jifd=27	cycled=141296	insd=322204	cml2=814	bmd=10188
[685644.301788] cpu=0	jifd=27	cycled=142591	insd=356331	cml2=829	bmd=11435
[685644.409787] cpu=0	jifd=27	cycled=127310	insd=209852	cml2=585	bmd=5391
[685644.517791] cpu=0	jifd=27	cycled=129698	insd=241526	cml2=648	bmd=6759
[685644.625790] cpu=0	jifd=27	cycled=143990	insd=362330	cml2=945	bmd=11502
[685644.733785] cpu=0	jifd=27	cycled=129323	insd=235588	cml2=637	bmd=6522
[685644.841790] cpu=0	jifd=27	cycled=128179	insd=238889	cml2=581	bmd=6631
[685644.949798] cpu=0	jifd=27	cycled=317737	insd=463351	cml2=3115	bmd=14158
[685645.057790] cpu=0	jifd=27	cycled=148657	insd=368443	cml2=1006	bmd=11650
[685645.165825] cpu=0	jifd=27	cycled=137073	insd=274784	cml2=715	bmd=8024
[685645.273789] cpu=0	jifd=27	cycled=138230	insd=317110	cml2=819	bmd=9613
[685645.381789] cpu=0	jifd=27	cycled=133666	insd=278297	cml2=725	bmd=8192
[685645.489783] cpu=0	jifd=27	cycled=128767	insd=236110	cml2=578	bmd=6446
[685645.597787] cpu=0	jifd=27	cycled=125465	insd=193966	cml2=603	bmd=4827
[685645.705786] cpu=0	jifd=27	cycled=132315	insd=267270	cml2=823	bmd=7637
[685645.813822] cpu=0	jifd=27	cycled=137947	insd=318888	cml2=840	bmd=9991
[685645.921777] cpu=0	jifd=27	cycled=148187	insd=439707	cml2=953	bmd=15023
[685646.029798] cpu=0	jifd=27	cycled=316581	insd=476680	cml2=2820	bmd=14750
[685646.137780] cpu=0	jifd=27	cycled=132245	insd=228603	cml2=647	bmd=6024
[685646.245786] cpu=0	jifd=27	cycled=134102	insd=286360	cml2=682	bmd=8266
[685646.353776] cpu=0	jifd=27	cycled=124738	insd=203574	cml2=575	bmd=5260
[685646.461790] cpu=0	jifd=27	cycled=125230	insd=213660	cml2=565	bmd=5841
[685646.569771] cpu=0	jifd=27	cycled=136609	insd=329005	cml2=763	bmd=10408
[685646.677803] cpu=0	jifd=27	cycled=144111	insd=381444	cml2=1009	bmd=12217
[685646.785781] cpu=0	jifd=27	cycled=134535	insd=279135	cml2=644	bmd=8561
[685646.893782] cpu=0	jifd=27	cycled=123954	insd=202594	cml2=376	bmd=5210
[685647.001783] cpu=0	jifd=27	cycled=131735	insd=265557	cml2=633	bmd=7935
[685647.109787] cpu=0	jifd=27	cycled=297431	insd=370464	cml2=968	bmd=11515
[685647.217798] cpu=0	jifd=27	cycled=136475	insd=291041	cml2=814	bmd=8340
[685647.325781] cpu=0	jifd=27	cycled=141100	insd=339449	cml2=679	bmd=10449
[685647.433768] cpu=0	jifd=27	cycled=140581	insd=342240	cml2=688	bmd=11026
[685647.541783] cpu=0	jifd=27	cycled=132308	insd=264917	cml2=704	bmd=7868
[685647.649795] cpu=0	jifd=27	cycled=139163	insd=329548	cml2=720	bmd=10353
[685647.757782] cpu=0	jifd=27	cycled=139045	insd=300750	cml2=591	bmd=8826
[685647.865783] cpu=0	jifd=27	cycled=128469	insd=236949	cml2=633	bmd=6857
[685647.973772] cpu=0	jifd=27	cycled=132943	insd=272665	cml2=751	bmd=7899
[685648.081790] cpu=0	jifd=27	cycled=132992	insd=238352	cml2=633	bmd=6830
[685648.189783] cpu=0	jifd=27	cycled=281409	insd=329785	cml2=872	bmd=10101
[685648.297777] cpu=0	jifd=27	cycled=138651	insd=328835	cml2=806	bmd=9491
[685648.405769] cpu=0	jifd=27	cycled=137114	insd=319995	cml2=790	bmd=9623
[685648.513770] cpu=0	jifd=27	cycled=141158	insd=381056	cml2=849	bmd=12732
[685648.621781] cpu=0	jifd=27	cycled=140010	insd=361704	cml2=679	bmd=12295
[685648.729783] cpu=0	jifd=27	cycled=139319	insd=321725	cml2=724	bmd=9973
[685648.837777] cpu=0	jifd=27	cycled=129621	insd=247492	cml2=595	bmd=6961
[685648.945799] cpu=0	jifd=27	cycled=138448	insd=325985	cml2=620	bmd=10336
[685649.053778] cpu=0	jifd=27	cycled=127521	insd=217007	cml2=555	bmd=5984
[685649.161765] cpu=0	jifd=27	cycled=154204	insd=372429	cml2=906	bmd=12654
[685649.269789] cpu=0	jifd=27	cycled=291056	insd=457953	cml2=2047	bmd=14915
[685649.377778] cpu=0	jifd=27	cycled=127571	insd=200680	cml2=539	bmd=5011
[685649.485781] cpu=0	jifd=27	cycled=134651	insd=298420	cml2=741	bmd=9179
[685649.593769] cpu=0	jifd=27	cycled=133236	insd=289995	cml2=858	bmd=8963
[685649.701793] cpu=0	jifd=27	cycled=135932	insd=303976	cml2=1155	bmd=9391
[685649.809767] cpu=0	jifd=27	cycled=131861	insd=264297	cml2=641	bmd=8302
[685649.917763] cpu=0	jifd=27	cycled=137665	insd=326705	cml2=756	bmd=10978
[685650.025770] cpu=0	jifd=27	cycled=144415	insd=378292	cml2=2023	bmd=12838
[685650.133776] cpu=0	jifd=27	cycled=147115	insd=370425	cml2=906	bmd=12731
[685650.241828] cpu=0	jifd=27	cycled=153652	insd=294586	cml2=754	bmd=9248
[685650.349780] cpu=0	jifd=27	cycled=277671	insd=392680	cml2=1073	bmd=13263
[685650.457775] cpu=0	jifd=27	cycled=130528	insd=230288	cml2=606	bmd=6206
[685650.565774] cpu=0	jifd=27	cycled=134671	insd=327077	cml2=623	bmd=10810
[685650.673778] cpu=0	jifd=27	cycled=150577	insd=414374	cml2=1081	bmd=13434
[685650.781778] cpu=0	jifd=27	cycled=135597	insd=275001	cml2=748	bmd=8571
[685650.889757] cpu=0	jifd=27	cycled=144799	insd=389224	cml2=858	bmd=13343
[685650.997778] cpu=0	jifd=27	cycled=141070	insd=334194	cml2=810	bmd=10982
[685651.105775] cpu=0	jifd=27	cycled=136089	insd=295876	cml2=751	bmd=9644
[685651.213781] cpu=0	jifd=27	cycled=131225	insd=267577	cml2=609	bmd=8334
[685651.321797] cpu=0	jifd=27	cycled=154214	insd=245626	cml2=564	bmd=6878
[685651.429777] cpu=0	jifd=27	cycled=278831	insd=464700	cml2=1085	bmd=15798
[685651.537777] cpu=0	jifd=27	cycled=137767	insd=286335	cml2=791	bmd=8494
[685651.645758] cpu=0	jifd=27	cycled=135648	insd=315024	cml2=792	bmd=9872
[685651.753775] cpu=0	jifd=27	cycled=133879	insd=290309	cml2=747	bmd=9134
[685651.861770] cpu=0	jifd=27	cycled=136312	insd=311777	cml2=714	bmd=10210
[685651.969776] cpu=0	jifd=27	cycled=139575	insd=327368	cml2=671	bmd=10799
[685652.077770] cpu=0	jifd=27	cycled=128677	insd=229882	cml2=491	bmd=6632
[685652.185772] cpu=0	jifd=27	cycled=130647	insd=253686	cml2=493	bmd=7322
[685652.293770] cpu=0	jifd=27	cycled=136778	insd=312131	cml2=791	bmd=9466
[685652.401780] cpu=0	jifd=27	cycled=158461	insd=243616	cml2=628	bmd=7192
[685652.509762] cpu=0	jifd=27	cycled=261611	insd=396978	cml2=1054	bmd=12707
[685652.621754] cpu=0	jifd=28	cycled=140927	insd=329473	cml2=806	bmd=10242
[685652.729795] cpu=0	jifd=27	cycled=134133	insd=294897	cml2=711	bmd=9155
[685652.837767] cpu=0	jifd=27	cycled=129828	insd=259968	cml2=619	bmd=7845
[685652.945769] cpu=0	jifd=27	cycled=136140	insd=329521	cml2=815	bmd=11273
[685653.053771] cpu=0	jifd=27	cycled=137435	insd=317337	cml2=689	bmd=10659
[685653.161767] cpu=0	jifd=27	cycled=135994	insd=278461	cml2=595	bmd=8416
[685653.269772] cpu=0	jifd=27	cycled=130816	insd=256087	cml2=600	bmd=7429
[685653.377768] cpu=0	jifd=27	cycled=135539	insd=297704	cml2=794	bmd=9620
[685653.485790] cpu=0	jifd=27	cycled=184643	insd=311592	cml2=731	bmd=9511
[685653.593769] cpu=0	jifd=27	cycled=245107	insd=401918	cml2=1018	bmd=13404
[685653.701757] cpu=0	jifd=27	cycled=153029	insd=420083	cml2=1112	bmd=13716
[685653.809779] cpu=0	jifd=27	cycled=187705	insd=827984	cml2=6109	bmd=19485
[685653.917768] cpu=0	jifd=27	cycled=142788	insd=321733	cml2=1197	bmd=9888
[685654.025768] cpu=0	jifd=27	cycled=138985	insd=311946	cml2=846	bmd=9763
[685654.133766] cpu=0	jifd=27	cycled=128656	insd=243296	cml2=623	bmd=6616
[685654.241757] cpu=0	jifd=27	cycled=129582	insd=237894	cml2=545	bmd=6687
[685654.349768] cpu=0	jifd=27	cycled=133117	insd=279615	cml2=633	bmd=8283
[685654.457765] cpu=0	jifd=27	cycled=139445	insd=344839	cml2=701	bmd=11191
[685654.569760] cpu=0	jifd=28	cycled=203625	insd=348898	cml2=804	bmd=11408
[685654.677768] cpu=0	jifd=27	cycled=249311	insd=562742	cml2=1685	bmd=19031
[685654.785763] cpu=0	jifd=27	cycled=128235	insd=205887	cml2=503	bmd=5128
[685654.893768] cpu=0	jifd=27	cycled=130065	insd=266963	cml2=562	bmd=7930
[685655.001764] cpu=0	jifd=27	cycled=134757	insd=313886	cml2=665	bmd=9867
[685655.109768] cpu=0	jifd=27	cycled=137104	insd=315274	cml2=630	bmd=9842
[685655.217772] cpu=0	jifd=27	cycled=139232	insd=353927	cml2=857	bmd=12031
[685655.325764] cpu=0	jifd=27	cycled=138959	insd=321466	cml2=689	bmd=10362
[685655.433763] cpu=0	jifd=27	cycled=134910	insd=288423	cml2=662	bmd=9195
[685655.541765] cpu=0	jifd=27	cycled=132034	insd=273168	cml2=647	bmd=8531
[685655.649852] cpu=0	jifd=27	cycled=199586	insd=281467	cml2=943	bmd=8102
[685655.757761] cpu=0	jifd=27	cycled=222849	insd=397028	cml2=889	bmd=13429
[685655.865759] cpu=0	jifd=27	cycled=131440	insd=243392	cml2=559	bmd=6940
[685655.973765] cpu=0	jifd=27	cycled=138947	insd=353407	cml2=744	bmd=11819
[685656.081754] cpu=0	jifd=27	cycled=145060	insd=382027	cml2=827	bmd=12777
[685656.189764] cpu=0	jifd=27	cycled=143102	insd=385381	cml2=792	bmd=13807
[685656.297762] cpu=0	jifd=27	cycled=145884	insd=361363	cml2=766	bmd=11745
[685656.405765] cpu=0	jifd=27	cycled=140197	insd=334929	cml2=703	bmd=11044
[685656.513764] cpu=0	jifd=27	cycled=131604	insd=244101	cml2=590	bmd=6712
[685656.621750] cpu=0	jifd=27	cycled=129658	insd=258442	cml2=505	bmd=8073
[685656.729766] cpu=0	jifd=27	cycled=205403	insd=311525	cml2=754	bmd=9575
[685656.837764] cpu=0	jifd=27	cycled=230205	insd=483255	cml2=1229	bmd=16891
[685656.945763] cpu=0	jifd=27	cycled=133766	insd=257718	cml2=664	bmd=7213
[685657.053754] cpu=0	jifd=27	cycled=134920	insd=298171	cml2=626	bmd=9222
[685657.161740] cpu=0	jifd=27	cycled=135543	insd=310816	cml2=635	bmd=10041
[685657.269763] cpu=0	jifd=27	cycled=135610	insd=291258	cml2=786	bmd=9463
[685657.377750] cpu=0	jifd=27	cycled=137362	insd=312887	cml2=719	bmd=10149
[685657.485759] cpu=0	jifd=27	cycled=140733	insd=334776	cml2=674	bmd=10915
[685657.593767] cpu=0	jifd=27	cycled=136473	insd=291987	cml2=810	bmd=9289
[685657.701751] cpu=0	jifd=27	cycled=140478	insd=336634	cml2=751	bmd=10786
[685657.809771] cpu=0	jifd=27	cycled=215056	insd=319662	cml2=790	bmd=11056
[685657.917767] cpu=0	jifd=27	cycled=221662	insd=442364	cml2=2414	bmd=14650
